season,teams,rounds,scoring_type,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_k,slots_def,slots_bn,fold,strategy,feature,coefficient
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,roster_plus_next_turn,K,0.0
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,market_rank,8.34988254614613
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,starter_need,0.7297977770623745
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,roster_count,2.3882182775468723
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,recent_position_run,0.3228011217194885
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,next_turn_demand,0.026122692055142914
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,next_turn_competition,-1.44952084301395
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,starter_need_late,1.0890432224924025
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,QB,-0.4174679915124912
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,RB,0.27262231986517305
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,WR,0.29079313588803346
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,TE,-0.1459474642401172
2022,12,14,ppr,1,2,2,1,2,0,0,6,50,opponent_aware,K,0.0
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,adp_only,market_rank,7.977613528018181
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,market_rank,8.135043829694649
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,QB,-0.31135143288286393
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,RB,-0.0412869267115093
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,WR,-0.018070605246168873
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,TE,-0.16973628284694214
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,position_baseline,K,0.540445247684462
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,market_rank,8.02749928644897
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,starter_need,-1.5266677471711736
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,roster_count,3.7647743601721877
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,starter_need_late,4.7349784049368475
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,QB,-0.03374645842443005
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,RB,0.7888422283124589
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,WR,0.8691916504831807
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,TE,6.690728221226571e-07
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_aware,K,-1.624288089443807
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,market_rank,8.186066665795462
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,recent_position_run,0.7668528117354027
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,QB,-0.22784179292698734
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,RB,-0.12833398606237365
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,WR,-0.14355443967009468
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,TE,-0.07896450918374744
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,run_aware,K,0.5786947278405791
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,market_rank,8.232121198054216
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,next_turn_demand,-0.89960402944282
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,next_turn_competition,-0.6397489606930279
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,QB,-0.6066584698276923
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,RB,-0.23592163808877673
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,WR,-0.22382886663354729
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,TE,-0.25264104368064444
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,next_turn_aware,K,1.3190500182288438
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,market_rank,8.073439170859299
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,starter_need,-1.358043364059205
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,roster_count,3.6560514992269884
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,recent_position_run,0.6268074377948476
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,starter_need_late,4.426659340575926
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,QB,0.024352596195087933
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,RB,0.6952982900578966
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,WR,0.7429508707165718
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,TE,0.06273311631995221
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_run,K,-1.5253348732903604
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,market_rank,8.13580807754416
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,starter_need,-0.8294571376110229
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,roster_count,3.813608508250902
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,next_turn_demand,-1.0471515679237695
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,next_turn_competition,-0.671755377040594
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,starter_need_late,3.5970021643369354
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,QB,-0.3980135118266112
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,RB,0.528759375866394
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,WR,0.5989742213349234
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,TE,-0.1320945881049381
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,roster_plus_next_turn,K,-0.5976254972713748
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,market_rank,8.175314828292398
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,starter_need,-0.7056699755902534
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,roster_count,3.7208477600112206
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,recent_position_run,0.5616318659402086
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,next_turn_demand,-1.0221377279007762
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,next_turn_competition,-0.6544906117632387
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,starter_need_late,3.3706420356416245
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,QB,-0.33284020082642113
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,RB,0.4533388224377207
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,WR,0.49528776118322065
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,TE,-0.07014161482033478
2022,12,15,ppr,1,2,2,1,2,1,1,5,50,opponent_aware,K,-0.5456447679758331
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,adp_only,market_rank,7.395583874327507
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,position_baseline,market_rank,7.544496709059726
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,position_baseline,QB,-0.3141844807931717
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,position_baseline,RB,-0.0005282342026357807
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,position_baseline,WR,-0.002901401933515444
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,position_baseline,TE,-0.14646593329217789
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,position_baseline,K,0.46408005021721627
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,market_rank,7.420528603435666
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,starter_need,-1.6286464898337696
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,roster_count,4.014996554838405
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,starter_need_late,5.016639520689993
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,QB,-0.04810438031920539
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,RB,0.8423756880730777
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,WR,0.8964177833623505
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,TE,0.017432375996930725
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_aware,K,-1.7081214671136757
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,run_aware,market_rank,7.583658006508431
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,run_aware,recent_position_run,0.7377376830475905
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,run_aware,QB,-0.23208302216453663
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,run_aware,RB,-0.08287224790612867
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,run_aware,WR,-0.12424861077675803
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,run_aware,TE,-0.05851490960906474
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,run_aware,K,0.49771879045344775
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,next_turn_aware,market_rank,7.637126964812546
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,next_turn_aware,next_turn_demand,-0.7877910968897694
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,next_turn_aware,next_turn_competition,-0.6388779360272193
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,next_turn_aware,QB,-0.6024770531934178
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,next_turn_aware,RB,-0.16364746454201407
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,next_turn_aware,WR,-0.17354066630968565
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,next_turn_aware,TE,-0.2165232027983028
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,next_turn_aware,K,1.1561883868404714
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,market_rank,7.457938797545098
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,starter_need,-1.4640258978861023
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,roster_count,3.9082035128444135
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,recent_position_run,0.6064240127297329
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,starter_need_late,4.7254592500051675
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,QB,0.012798286934934587
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,RB,0.7548828481776155
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,WR,0.7760319866042329
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,TE,0.0795170254759991
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_run,K,-1.6232301471954913
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,market_rank,7.52435597963209
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,starter_need,-0.9114968951152786
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,roster_count,4.043285286196375
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,next_turn_demand,-0.9670655889568809
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,next_turn_competition,-0.7074029593705112
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,starter_need_late,3.860888790620727
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,QB,-0.41722608669441696
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,RB,0.6067961809652104
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,WR,0.6530781367717999
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,TE,-0.10437006224733286
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,roster_plus_next_turn,K,-0.7382781687996278
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,market_rank,7.557208356892241
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,starter_need,-0.7857727417161761
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,roster_count,3.944632113321008
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,recent_position_run,0.557315924643177
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,next_turn_demand,-0.9514213278205735
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,next_turn_competition,-0.6912614101946526
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,starter_need_late,3.642488490830729
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,QB,-0.3507019396908719
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,RB,0.5335069402934831
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,WR,0.5499867100642016
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,TE,-0.04282517227079807
2022,12,15,ppr,1,2,2,1,2,1,1,5,150,opponent_aware,K,-0.689966538399306
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,adp_only,market_rank,8.957523235761455
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,position_baseline,market_rank,8.996307882756154
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,position_baseline,QB,-0.19261822428626327
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,position_baseline,RB,0.10137646191479764
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,position_baseline,WR,0.08460197364576062
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,position_baseline,TE,0.006639788717673945
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,position_baseline,K,0.0
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,market_rank,8.963637708789856
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,starter_need,1.2860352100714727
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,roster_count,2.563923990258584
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,starter_need_late,0.08328286520161152
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,QB,-0.39994923399281246
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,RB,0.31771513103406224
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,WR,0.36935880743946287
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,TE,-0.2871247044866148
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_aware,K,0.0
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,run_aware,market_rank,9.013708839897808
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,run_aware,recent_position_run,0.3604580194631944
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,run_aware,QB,-0.1378009816928944
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,run_aware,RB,0.06152034328075689
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,run_aware,WR,0.018221795287377933
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,run_aware,TE,0.05805884311720994
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,run_aware,K,0.0
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,next_turn_aware,market_rank,9.060147573536641
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,next_turn_aware,next_turn_demand,0.16992278274404335
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,next_turn_aware,next_turn_competition,-1.3033238155971822
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,next_turn_aware,QB,-0.2679612211693123
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,next_turn_aware,RB,0.10932383593027763
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,next_turn_aware,WR,0.08700781480312829
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,next_turn_aware,TE,0.07162957042892872
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,next_turn_aware,K,0.0
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,market_rank,8.978542767678448
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,starter_need,1.3002902182944065
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,roster_count,2.525681623134504
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,recent_position_run,0.32354711303079686
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,starter_need_late,0.05948105883676093
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,QB,-0.34793189009817993
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,RB,0.27987448172470175
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,WR,0.3071003391573743
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,TE,-0.23904293079022235
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_run,K,0.0
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,market_rank,9.044307907496737
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,starter_need,1.3650202788079238
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,roster_count,2.650456110375939
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,next_turn_demand,-0.05658573146671653
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,next_turn_competition,-1.55209303364709
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,starter_need_late,0.039715350436824705
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,QB,-0.5111784862731127
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,RB,0.33425087019015054
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,WR,0.38044816257069447
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,TE,-0.2035205464945956
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,roster_plus_next_turn,K,0.0
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,market_rank,9.058091971497916
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,starter_need,1.3752059688732485
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,roster_count,2.6118392046879286
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,recent_position_run,0.316140263880455
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,next_turn_demand,-0.06120163615954938
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,next_turn_competition,-1.539112259165276
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,starter_need_late,0.02260585202448325
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,QB,-0.4597728431397324
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,RB,0.2970999826095815
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,WR,0.31958537339668297
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,TE,-0.15691251287186195
2022,12,15,ppr,1,2,2,1,3,0,0,6,50,opponent_aware,K,0.0
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,adp_only,market_rank,11.100167258875022
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,position_baseline,market_rank,11.181407494895366
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,position_baseline,QB,-0.19597713167595654
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,position_baseline,RB,0.1725074102852835
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,position_baseline,WR,0.1213769279252912
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,position_baseline,TE,-0.09790720654644852
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,position_baseline,K,0.0
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,market_rank,11.156546127879738
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,starter_need,1.4183933716410833
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,roster_count,3.3207284021896086
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,starter_need_late,0.23631842799599562
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,QB,-0.367580859378951
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,RB,0.45445028013475575
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,WR,0.4400834950172115
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,TE,-0.52695291578223
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_aware,K,0.0
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,run_aware,market_rank,11.213248627842795
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,run_aware,recent_position_run,0.47545848467683133
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,run_aware,QB,-0.12680834617293818
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,run_aware,RB,0.1197695471425871
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,run_aware,WR,0.03750604401607914
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,run_aware,TE,-0.030467244997505923
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,run_aware,K,0.0
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,next_turn_aware,market_rank,11.239977677021283
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,next_turn_aware,next_turn_demand,0.10508392102699764
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,next_turn_aware,next_turn_competition,-1.1219554458360363
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,next_turn_aware,QB,-0.31336459344564843
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,next_turn_aware,RB,0.18020211120958732
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,next_turn_aware,WR,0.14281655544157895
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,next_turn_aware,TE,-0.009654073216145826
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,next_turn_aware,K,0.0
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,market_rank,11.182085493732416
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,starter_need,1.4238513068439813
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,roster_count,3.2576340681680325
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,recent_position_run,0.4059028504252831
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,starter_need_late,0.21753015608206983
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,QB,-0.30402715530179464
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,RB,0.4058449283697603
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,WR,0.36474504640825983
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,TE,-0.46656281948590345
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_run,K,0.0
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,market_rank,11.236612162720025
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,starter_need,1.6039474200225823
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,roster_count,3.4100445834203974
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,next_turn_demand,-0.15359294407500798
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,next_turn_competition,-1.3943420717465378
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,starter_need_late,0.008852695943745104
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,QB,-0.5387081518213785
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,RB,0.4668221235308032
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,WR,0.47463232614059503
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,TE,-0.40274629785890725
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,roster_plus_next_turn,K,0.0
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,market_rank,11.265108572132077
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,starter_need,1.605020474034812
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,roster_count,3.3450936913557068
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,recent_position_run,0.41871247108243587
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,next_turn_demand,-0.16106537816642014
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,next_turn_competition,-1.3965734936586436
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,starter_need_late,-0.002392849518470774
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,QB,-0.4743553525461175
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,RB,0.4168641888622797
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,WR,0.3972878169278257
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,TE,-0.33979665325186426
2022,12,16,half_ppr,1,2,3,1,2,0,1,6,50,opponent_aware,K,0.0
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,adp_only,market_rank,7.985352729833862
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,position_baseline,market_rank,8.135163260379079
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,position_baseline,QB,-0.34853417388814767
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,position_baseline,RB,0.09050345904045476
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,position_baseline,WR,0.05214147520671289
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,position_baseline,TE,-0.14624078358218412
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,position_baseline,K,0.35213002321927567
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,roster_aware,market_rank,8.010523089859621
2022,12,16,ppr,1,2,2,1,2,1,1,6,50,roster_aware,starter_need,-0.8403336707718616
